C101_050_blended_w0.9_0.09999999999999998
====================================================================================
customer quantity: 50
vehicle quantity: 25
vehicle capacity: 200.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 901.5539999008179
objective function value: 90547.77562703285
MIP gap: 0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
|10           |293.553      |40           |10.0         |35.0         |30.0        
|10           |383.553      |40           |0.0          |35.0         |30.0        
|10           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|13           |0.0          |0            |160.0        |40.0         |50.0        
|13           |15.0         |24           |160.0        |25.0         |50.0        
|13           |105.0        |24           |150.0        |25.0         |50.0        
|13           |107.0        |25           |150.0        |25.0         |52.0        
|13           |197.0        |25           |110.0        |25.0         |52.0        
|13           |199.0        |27           |110.0        |23.0         |52.0        
|13           |289.0        |27           |100.0        |23.0         |52.0        
|13           |292.606      |29           |100.0        |20.0         |50.0        
|13           |382.606      |29           |90.0         |20.0         |50.0        
|13           |387.606      |30           |90.0         |20.0         |55.0        
|13           |477.606      |30           |80.0         |20.0         |55.0        
|13           |480.606      |28           |80.0         |23.0         |55.0        
|13           |570.606      |28           |60.0         |23.0         |55.0        
|13           |572.606      |26           |60.0         |25.0         |55.0        
|13           |662.606      |26           |50.0         |25.0         |55.0        
|13           |777.0        |23           |50.0         |28.0         |55.0        
|13           |867.0        |23           |40.0         |28.0         |55.0        
|13           |870.0        |22           |40.0         |28.0         |52.0        
|13           |960.0        |22           |20.0         |28.0         |52.0        
|13           |962.0        |21           |20.0         |30.0         |52.0        
|13           |1052.0       |21           |0.0          |30.0         |52.0        
|13           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|16           |0.0          |0            |190.0        |40.0         |50.0        
|16           |30.806       |13           |190.0        |22.0         |75.0        
|16           |120.806      |13           |160.0        |22.0         |75.0        
|16           |124.806      |17           |160.0        |18.0         |75.0        
|16           |214.806      |17           |140.0        |18.0         |75.0        
|16           |217.806      |18           |140.0        |15.0         |75.0        
|16           |307.806      |18           |120.0        |15.0         |75.0        
|16           |312.806      |19           |120.0        |15.0         |80.0        
|16           |402.806      |19           |110.0        |15.0         |80.0        
|16           |407.806      |15           |110.0        |20.0         |80.0        
|16           |497.806      |15           |70.0         |20.0         |80.0        
|16           |502.806      |16           |70.0         |20.0         |85.0        
|16           |592.806      |16           |30.0         |20.0         |85.0        
|16           |594.806      |14           |30.0         |22.0         |85.0        
|16           |684.806      |14           |20.0         |22.0         |85.0        
|16           |687.806      |12           |20.0         |25.0         |85.0        
|16           |777.806      |12           |0.0          |25.0         |85.0        
|16           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
