C201_050_blended_w0.6_0.4
====================================================================================
customer quantity: 50
vehicle quantity: 25
vehicle capacity: 700.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 901.6989998817444
objective function value: 78944.0141453723
MIP gap: 0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
|14           |1802.211     |23           |70.0         |14.0         |66.0        
|14           |1892.211     |23           |60.0         |14.0         |66.0        
|14           |1900.211     |25           |60.0         |22.0         |66.0        
|14           |1990.211     |25           |20.0         |22.0         |66.0        
|14           |3143.0       |21           |20.0         |30.0         |56.0        
|14           |3233.0       |21           |0.0          |30.0         |56.0        
|14           |3390.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|23           |0.0          |0            |330.0        |40.0         |50.0        
|23           |15.133       |5            |330.0        |42.0         |65.0        
|23           |105.133      |5            |320.0        |42.0         |65.0        
|23           |110.964      |2            |320.0        |45.0         |70.0        
|23           |200.964      |2            |290.0        |45.0         |70.0        
|23           |209.566      |1            |290.0        |52.0         |75.0        
|23           |299.566      |1            |280.0        |52.0         |75.0        
|23           |307.376      |7            |280.0        |58.0         |70.0        
|23           |397.376      |7            |260.0        |58.0         |70.0        
|23           |401.499      |3            |260.0        |62.0         |69.0        
|23           |491.499      |3            |250.0        |62.0         |69.0        
|23           |495.105      |4            |250.0        |60.0         |66.0        
|23           |585.105      |4            |240.0        |60.0         |66.0        
|23           |611.788      |8            |240.0        |34.0         |60.0        
|23           |701.788      |8            |220.0        |34.0         |60.0        
|23           |707.871      |10           |220.0        |35.0         |66.0        
|23           |797.871      |10           |210.0        |35.0         |66.0        
|23           |800.871      |11           |210.0        |35.0         |69.0        
|23           |890.871      |11           |200.0        |35.0         |69.0        
|23           |897.942      |9            |200.0        |28.0         |70.0        
|23           |987.942      |9            |190.0        |28.0         |70.0        
|23           |995.752      |13           |190.0        |22.0         |75.0        
|23           |1085.752     |13           |160.0        |22.0         |75.0        
|23           |1091.138     |15           |160.0        |20.0         |80.0        
|23           |1181.138     |15           |120.0        |20.0         |80.0        
|23           |1186.523     |14           |120.0        |22.0         |85.0        
|23           |1276.523     |14           |110.0        |22.0         |85.0        
|23           |1279.523     |12           |110.0        |25.0         |85.0        
|23           |1369.523     |12           |90.0         |25.0         |85.0        
|23           |1374.523     |16           |90.0         |20.0         |85.0        
|23           |1464.523     |16           |50.0         |20.0         |85.0        
|23           |1471.594     |19           |50.0         |15.0         |80.0        
|23           |1561.594     |19           |40.0         |15.0         |80.0        
|23           |1902.0       |18           |40.0         |15.0         |75.0        
|23           |1992.0       |18           |20.0         |15.0         |75.0        
|23           |2471.0       |17           |20.0         |18.0         |75.0        
|23           |2561.0       |17           |0.0          |18.0         |75.0        
|23           |3390.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|24           |0.0          |0            |150.0        |40.0         |50.0        
|24           |10.0         |20           |150.0        |30.0         |50.0        
|24           |100.0        |20           |140.0        |30.0         |50.0        
|24           |111.662      |48           |140.0        |36.0         |40.0        
|24           |201.662      |48           |130.0        |36.0         |40.0        
|24           |207.493      |43           |130.0        |33.0         |35.0        
|24           |297.493      |43           |120.0        |33.0         |35.0        
|24           |300.493      |47           |120.0        |30.0         |35.0        
|24           |390.493      |47           |110.0        |30.0         |35.0        
|24           |395.493      |50           |110.0        |26.0         |32.0        
|24           |485.493      |50           |100.0        |26.0         |32.0        
|24           |489.965      |45           |100.0        |30.0         |30.0        
|24           |579.965      |45           |90.0         |30.0         |30.0        
|24           |583.571      |42           |90.0         |33.0         |32.0        
|24           |673.571      |42           |70.0         |33.0         |32.0        
|24           |675.571      |41           |70.0         |35.0         |32.0        
|24           |765.571      |41           |60.0         |35.0         |32.0        
|24           |772.642      |46           |60.0         |34.0         |25.0        
|24           |862.642      |46           |30.0         |34.0         |25.0        
|24           |868.027      |44           |30.0         |32.0         |20.0        
|24           |958.027      |44           |20.0         |32.0         |20.0        
|24           |1024.834     |40           |20.0         |36.0         |18.0        
|24           |1114.834     |40           |10.0         |36.0         |18.0        
|24           |1127.0       |49           |10.0         |48.0         |20.0        
|24           |1217.0       |49           |0.0          |48.0         |20.0        
|24           |3390.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
