C101_050_blended_w0.3_0.7
====================================================================================
customer quantity: 50
vehicle quantity: 25
vehicle capacity: 200.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 902.2219998836517
objective function value: 86304.2929560009
MIP gap: 0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
|21           |588.76       |11           |80.0         |35.0         |69.0        
|21           |591.922      |9            |80.0         |38.0         |70.0        
|21           |681.922      |9            |70.0         |38.0         |70.0        
|21           |684.158      |6            |70.0         |40.0         |69.0        
|21           |774.158      |6            |50.0         |40.0         |69.0        
|21           |776.394      |4            |50.0         |42.0         |68.0        
|21           |866.394      |4            |40.0         |42.0         |68.0        
|21           |870.0        |2            |40.0         |45.0         |70.0        
|21           |960.0        |2            |10.0         |45.0         |70.0        
|21           |962.0        |1            |10.0         |45.0         |68.0        
|21           |1052.0       |1            |0.0          |45.0         |68.0        
|21           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|22           |0.0          |0            |170.0        |40.0         |50.0        
|22           |10.0         |20           |170.0        |30.0         |50.0        
|22           |100.0        |20           |160.0        |30.0         |50.0        
|22           |105.0        |24           |160.0        |25.0         |50.0        
|22           |195.0        |24           |150.0        |25.0         |50.0        
|22           |197.0        |25           |150.0        |25.0         |52.0        
|22           |287.0        |25           |110.0        |25.0         |52.0        
|22           |289.0        |27           |110.0        |23.0         |52.0        
|22           |379.0        |27           |100.0        |23.0         |52.0        
|22           |382.606      |29           |100.0        |20.0         |50.0        
|22           |472.606      |29           |90.0         |20.0         |50.0        
|22           |499.0        |30           |90.0         |20.0         |55.0        
|22           |589.0        |30           |80.0         |20.0         |55.0        
|22           |592.0        |28           |80.0         |23.0         |55.0        
|22           |682.0        |28           |60.0         |23.0         |55.0        
|22           |684.0        |26           |60.0         |25.0         |55.0        
|22           |774.0        |26           |50.0         |25.0         |55.0        
|22           |777.0        |23           |50.0         |28.0         |55.0        
|22           |867.0        |23           |40.0         |28.0         |55.0        
|22           |870.0        |22           |40.0         |28.0         |52.0        
|22           |960.0        |22           |20.0         |28.0         |52.0        
|22           |965.0        |21           |20.0         |30.0         |52.0        
|22           |1055.0       |21           |0.0          |30.0         |52.0        
|22           |1065.198     |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
