C201_050_blended_w0.8_0.19999999999999996
====================================================================================
customer quantity: 50
vehicle quantity: 25
vehicle capacity: 700.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 901.7980000972748
objective function value: 87990.70880496381
MIP gap: 0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
|6            |673.774      |32           |300.0        |10.0         |40.0        
|6            |763.774      |32           |270.0        |10.0         |40.0        
|6            |765.774      |33           |270.0        |8.0          |40.0        
|6            |855.774      |33           |230.0        |8.0          |40.0        
|6            |861.159      |31           |230.0        |10.0         |35.0        
|6            |951.159      |31           |210.0        |10.0         |35.0        
|6            |956.159      |35           |210.0        |5.0          |35.0        
|6            |1046.159     |35           |200.0        |5.0          |35.0        
|6            |1051.99      |37           |200.0        |2.0          |40.0        
|6            |1141.99      |37           |180.0        |2.0          |40.0        
|6            |1143.99      |38           |180.0        |0.0          |40.0        
|6            |1233.99      |38           |150.0        |0.0          |40.0        
|6            |1238.99      |39           |150.0        |0.0          |45.0        
|6            |1328.99      |39           |130.0        |0.0          |45.0        
|6            |1333.99      |36           |130.0        |5.0          |45.0        
|6            |1423.99      |36           |120.0        |5.0          |45.0        
|6            |1426.99      |34           |120.0        |8.0          |45.0        
|6            |1516.99      |34           |100.0        |8.0          |45.0        
|6            |1527.76      |28           |100.0        |4.0          |55.0        
|6            |1617.76      |28           |80.0         |4.0          |55.0        
|6            |1625.823     |26           |80.0         |8.0          |62.0        
|6            |1715.823     |26           |70.0         |8.0          |62.0        
|6            |1723.034     |23           |70.0         |14.0         |66.0        
|6            |1813.034     |23           |60.0         |14.0         |66.0        
|6            |1821.034     |25           |60.0         |22.0         |66.0        
|6            |1911.034     |25           |20.0         |22.0         |66.0        
|6            |3143.0       |21           |20.0         |30.0         |56.0        
|6            |3233.0       |21           |0.0          |30.0         |56.0        
|6            |3390.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|7            |0.0          |0            |90.0         |40.0         |50.0        
|7            |15.133       |5            |90.0         |42.0         |65.0        
|7            |105.133      |5            |80.0         |42.0         |65.0        
|7            |110.964      |2            |80.0         |45.0         |70.0        
|7            |200.964      |2            |50.0         |45.0         |70.0        
|7            |209.566      |1            |50.0         |52.0         |75.0        
|7            |299.566      |1            |40.0         |52.0         |75.0        
|7            |307.376      |7            |40.0         |58.0         |70.0        
|7            |397.376      |7            |20.0         |58.0         |70.0        
|7            |401.499      |3            |20.0         |62.0         |69.0        
|7            |491.499      |3            |10.0         |62.0         |69.0        
|7            |495.105      |4            |10.0         |60.0         |66.0        
|7            |585.105      |4            |0.0          |60.0         |66.0        
|7            |3390.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|22           |0.0          |0            |140.0        |40.0         |50.0        
|22           |31.048       |49           |140.0        |48.0         |20.0        
|22           |121.048      |49           |130.0        |48.0         |20.0        
|22           |133.214      |40           |130.0        |36.0         |18.0        
|22           |223.214      |40           |120.0        |36.0         |18.0        
|22           |227.686      |44           |120.0        |32.0         |20.0        
|22           |317.686      |44           |110.0        |32.0         |20.0        
|22           |323.071      |46           |110.0        |34.0         |25.0        
|22           |413.071      |46           |80.0         |34.0         |25.0        
|22           |611.189      |41           |80.0         |35.0         |32.0        
|22           |701.189      |41           |70.0         |35.0         |32.0        
|22           |703.189      |42           |70.0         |33.0         |32.0        
|22           |793.189      |42           |50.0         |33.0         |32.0        
|22           |796.795      |45           |50.0         |30.0         |30.0        
|22           |886.795      |45           |40.0         |30.0         |30.0        
|22           |891.267      |50           |40.0         |26.0         |32.0        
|22           |981.267      |50           |30.0         |26.0         |32.0        
|22           |986.267      |47           |30.0         |30.0         |35.0        
|22           |1076.267     |47           |20.0         |30.0         |35.0        
|22           |1797.898     |43           |20.0         |33.0         |35.0        
|22           |1887.898     |43           |10.0         |33.0         |35.0        
|22           |1893.729     |48           |10.0         |36.0         |40.0        
|22           |1983.729     |48           |0.0          |36.0         |40.0        
|22           |3390.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
