C201_050_blended_w0.4_0.6
====================================================================================
customer quantity: 50
vehicle quantity: 25
vehicle capacity: 700.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 900.4960000514984
objective function value: 75960.01816573013
MIP gap: 0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
|22           |954.725      |35           |420.0        |5.0          |35.0        
|22           |960.556      |37           |420.0        |2.0          |40.0        
|22           |1050.556     |37           |400.0        |2.0          |40.0        
|22           |1052.556     |38           |400.0        |0.0          |40.0        
|22           |1142.556     |38           |370.0        |0.0          |40.0        
|22           |1147.556     |39           |370.0        |0.0          |45.0        
|22           |1237.556     |39           |350.0        |0.0          |45.0        
|22           |1242.556     |36           |350.0        |5.0          |45.0        
|22           |1332.556     |36           |340.0        |5.0          |45.0        
|22           |1335.556     |34           |340.0        |8.0          |45.0        
|22           |1425.556     |34           |320.0        |8.0          |45.0        
|22           |1436.326     |28           |320.0        |4.0          |55.0        
|22           |1526.326     |28           |300.0        |4.0          |55.0        
|22           |1534.389     |26           |300.0        |8.0          |62.0        
|22           |1624.389     |26           |290.0        |8.0          |62.0        
|22           |1631.6       |23           |290.0        |14.0         |66.0        
|22           |1721.6       |23           |280.0        |14.0         |66.0        
|22           |1731.449     |17           |280.0        |18.0         |75.0        
|22           |1821.449     |17           |260.0        |18.0         |75.0        
|22           |1824.449     |18           |260.0        |15.0         |75.0        
|22           |1914.449     |18           |240.0        |15.0         |75.0        
|22           |1919.449     |19           |240.0        |15.0         |80.0        
|22           |2009.449     |19           |230.0        |15.0         |80.0        
|22           |2016.52      |16           |230.0        |20.0         |85.0        
|22           |2106.52      |16           |190.0        |20.0         |85.0        
|22           |2108.52      |14           |190.0        |22.0         |85.0        
|22           |2198.52      |14           |180.0        |22.0         |85.0        
|22           |2201.52      |12           |180.0        |25.0         |85.0        
|22           |2291.52      |12           |160.0        |25.0         |85.0        
|22           |2298.591     |15           |160.0        |20.0         |80.0        
|22           |2388.591     |15           |120.0        |20.0         |80.0        
|22           |2564.635     |13           |120.0        |22.0         |75.0        
|22           |2654.635     |13           |90.0         |22.0         |75.0        
|22           |2663.635     |25           |90.0         |22.0         |66.0        
|22           |2753.635     |25           |50.0         |22.0         |66.0        
|22           |2760.846     |9            |50.0         |28.0         |70.0        
|22           |2850.846     |9            |40.0         |28.0         |70.0        
|22           |2857.917     |11           |40.0         |35.0         |69.0        
|22           |2947.917     |11           |30.0         |35.0         |69.0        
|22           |2950.917     |10           |30.0         |35.0         |66.0        
|22           |3040.917     |10           |20.0         |35.0         |66.0        
|22           |3047.0       |8            |20.0         |34.0         |60.0        
|22           |3137.0       |8            |0.0          |34.0         |60.0        
|22           |3390.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
