C101_050_blended_w0.8_0.19999999999999996
====================================================================================
customer quantity: 50
vehicle quantity: 25
vehicle capacity: 200.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 901.6719999313354
objective function value: 82867.39407958351
MIP gap: 0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
|10           |686.839      |39           |30.0         |0.0          |45.0        
|10           |691.839      |36           |30.0         |5.0          |45.0        
|10           |781.839      |36           |20.0         |5.0          |45.0        
|10           |805.0        |34           |20.0         |8.0          |45.0        
|10           |895.0        |34           |0.0          |8.0          |45.0        
|10           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|16           |0.0          |0            |40.0         |40.0         |50.0        
|16           |39.357       |24           |40.0         |25.0         |50.0        
|16           |129.357      |24           |30.0         |25.0         |50.0        
|16           |135.188      |23           |30.0         |28.0         |55.0        
|16           |225.188      |23           |20.0         |28.0         |55.0        
|16           |317.0        |11           |20.0         |35.0         |69.0        
|16           |407.0        |11           |10.0         |35.0         |69.0        
|16           |410.0        |10           |10.0         |35.0         |66.0        
|16           |500.0        |10           |0.0          |35.0         |66.0        
|16           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|21           |0.0          |0            |50.0         |40.0         |50.0        
|21           |16.553       |43           |50.0         |33.0         |35.0        
|21           |106.553      |43           |40.0         |33.0         |35.0        
|21           |109.553      |42           |40.0         |33.0         |32.0        
|21           |199.553      |42           |20.0         |33.0         |32.0        
|21           |201.553      |41           |20.0         |35.0         |32.0        
|21           |291.553      |41           |10.0         |35.0         |32.0        
|21           |293.553      |40           |10.0         |35.0         |30.0        
|21           |383.553      |40           |0.0          |35.0         |30.0        
|21           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|23           |0.0          |0            |120.0        |40.0         |50.0        
|23           |15.133       |5            |120.0        |42.0         |65.0        
|23           |105.133      |5            |110.0        |42.0         |65.0        
|23           |107.369      |7            |110.0        |40.0         |66.0        
|23           |197.369      |7            |90.0         |40.0         |66.0        
|23           |234.247      |44           |90.0         |32.0         |30.0        
|23           |324.247      |44           |80.0         |32.0         |30.0        
|23           |327.075      |46           |80.0         |30.0         |32.0        
|23           |417.075      |46           |50.0         |30.0         |32.0        
|23           |419.075      |45           |50.0         |30.0         |30.0        
|23           |509.075      |45           |40.0         |30.0         |30.0        
|23           |511.075      |48           |40.0         |28.0         |30.0        
|23           |601.075      |48           |30.0         |28.0         |30.0        
|23           |603.904      |50           |30.0         |26.0         |32.0        
|23           |693.904      |50           |20.0         |26.0         |32.0        
|23           |698.904      |47           |20.0         |30.0         |35.0        
|23           |788.904      |47           |10.0         |30.0         |35.0        
|23           |1066.0       |49           |10.0         |28.0         |35.0        
|23           |1156.0       |49           |0.0          |28.0         |35.0        
|23           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
