C101_050_blended_w0.7_0.30000000000000004
====================================================================================
customer quantity: 50
vehicle quantity: 25
vehicle capacity: 200.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 901.7589998245239
objective function value: 85154.46457561174
MIP gap: 0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
|13           |199.828      |25           |80.0         |25.0         |52.0        
|13           |289.828      |25           |40.0         |25.0         |52.0        
|13           |292.828      |22           |40.0         |28.0         |52.0        
|13           |382.828      |22           |20.0         |28.0         |52.0        
|13           |679.657      |21           |20.0         |30.0         |52.0        
|13           |769.657      |21           |0.0          |30.0         |52.0        
|13           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|15           |0.0          |0            |80.0         |40.0         |50.0        
|15           |30.806       |13           |80.0         |22.0         |75.0        
|15           |120.806      |13           |50.0         |22.0         |75.0        
|15           |140.906      |30           |50.0         |20.0         |55.0        
|15           |230.906      |30           |40.0         |20.0         |55.0        
|15           |233.906      |28           |40.0         |23.0         |55.0        
|15           |323.906      |28           |20.0         |23.0         |55.0        
|15           |684.0        |26           |20.0         |25.0         |55.0        
|15           |774.0        |26           |10.0         |25.0         |55.0        
|15           |777.0        |23           |10.0         |28.0         |55.0        
|15           |867.0        |23           |0.0          |28.0         |55.0        
|15           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|16           |0.0          |0            |170.0        |40.0         |50.0        
|16           |10.0         |20           |170.0        |30.0         |50.0        
|16           |100.0        |20           |160.0        |30.0         |50.0        
|16           |127.731      |17           |160.0        |18.0         |75.0        
|16           |217.731      |17           |140.0        |18.0         |75.0        
|16           |220.731      |18           |140.0        |15.0         |75.0        
|16           |310.731      |18           |120.0        |15.0         |75.0        
|16           |315.731      |19           |120.0        |15.0         |80.0        
|16           |405.731      |19           |110.0        |15.0         |80.0        
|16           |429.0        |15           |110.0        |20.0         |80.0        
|16           |519.0        |15           |70.0         |20.0         |80.0        
|16           |528.0        |16           |70.0         |20.0         |85.0        
|16           |618.0        |16           |30.0         |20.0         |85.0        
|16           |620.0        |14           |30.0         |22.0         |85.0        
|16           |710.0        |14           |20.0         |22.0         |85.0        
|16           |721.0        |12           |20.0         |25.0         |85.0        
|16           |811.0        |12           |0.0          |25.0         |85.0        
|16           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|18           |0.0          |0            |120.0        |40.0         |50.0        
|18           |19.313       |42           |120.0        |33.0         |32.0        
|18           |109.313      |42           |100.0        |33.0         |32.0        
|18           |111.313      |41           |100.0        |35.0         |32.0        
|18           |201.313      |41           |90.0         |35.0         |32.0        
|18           |203.313      |40           |90.0         |35.0         |30.0        
|18           |293.313      |40           |80.0         |35.0         |30.0        
|18           |296.313      |44           |80.0         |32.0         |30.0        
|18           |386.313      |44           |70.0         |32.0         |30.0        
|18           |388.313      |45           |70.0         |30.0         |30.0        
|18           |478.313      |45           |60.0         |30.0         |30.0        
|18           |480.313      |46           |60.0         |30.0         |32.0        
|18           |570.313      |46           |30.0         |30.0         |32.0        
|18           |573.142      |48           |30.0         |28.0         |30.0        
|18           |663.142      |48           |20.0         |28.0         |30.0        
|18           |668.142      |49           |20.0         |28.0         |35.0        
|18           |758.142      |49           |10.0         |28.0         |35.0        
|18           |760.142      |47           |10.0         |30.0         |35.0        
|18           |850.142      |47           |0.0          |30.0         |35.0        
|18           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|20           |0.0          |0            |100.0        |40.0         |50.0        
|20           |31.623       |32           |100.0        |10.0         |40.0        
|20           |121.623      |32           |70.0         |10.0         |40.0        
|20           |123.623      |33           |70.0         |8.0          |40.0        
|20           |213.623      |33           |30.0         |8.0          |40.0        
|20           |218.623      |34           |30.0         |8.0          |45.0        
|20           |308.623      |34           |10.0         |8.0          |45.0        
|20           |405.0        |29           |10.0         |20.0         |50.0        
|20           |495.0        |29           |0.0          |20.0         |50.0        
|20           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
