C201_050_blended_w0.9_0.09999999999999998
====================================================================================
customer quantity: 50
vehicle quantity: 25
vehicle capacity: 700.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 903.0020000934601
objective function value: 82850.3102194266
MIP gap: 0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
|3            |307.376      |7            |100.0        |58.0         |70.0        
|3            |397.376      |7            |80.0         |58.0         |70.0        
|3            |401.499      |3            |80.0         |62.0         |69.0        
|3            |491.499      |3            |70.0         |62.0         |69.0        
|3            |495.105      |4            |70.0         |60.0         |66.0        
|3            |585.105      |4            |60.0         |60.0         |66.0        
|3            |633.654      |46           |60.0         |34.0         |25.0        
|3            |723.654      |46           |30.0         |34.0         |25.0        
|3            |729.039      |44           |30.0         |32.0         |20.0        
|3            |819.039      |44           |20.0         |32.0         |20.0        
|3            |823.511      |40           |20.0         |36.0         |18.0        
|3            |913.511      |40           |10.0         |36.0         |18.0        
|3            |925.677      |49           |10.0         |48.0         |20.0        
|3            |1015.677     |49           |0.0          |48.0         |20.0        
|3            |3258.421     |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|11           |0.0          |0            |300.0        |40.0         |50.0        
|11           |24.083       |25           |300.0        |22.0         |66.0        
|11           |114.083      |25           |260.0        |22.0         |66.0        
|11           |122.083      |23           |260.0        |14.0         |66.0        
|11           |212.083      |23           |250.0        |14.0         |66.0        
|11           |219.294      |26           |250.0        |8.0          |62.0        
|11           |309.294      |26           |240.0        |8.0          |62.0        
|11           |317.357      |28           |240.0        |4.0          |55.0        
|11           |407.357      |28           |220.0        |4.0          |55.0        
|11           |423.512      |32           |220.0        |10.0         |40.0        
|11           |513.512      |32           |190.0        |10.0         |40.0        
|11           |519.837      |6            |190.0        |16.0         |42.0        
|11           |609.837      |6            |170.0        |16.0         |42.0        
|11           |618.083      |33           |170.0        |8.0          |40.0        
|11           |708.083      |33           |130.0        |8.0          |40.0        
|11           |713.468      |31           |130.0        |10.0         |35.0        
|11           |803.468      |31           |110.0        |10.0         |35.0        
|11           |1035.169     |35           |110.0        |5.0          |35.0        
|11           |1125.169     |35           |100.0        |5.0          |35.0        
|11           |1131.0       |37           |100.0        |2.0          |40.0        
|11           |1221.0       |37           |80.0         |2.0          |40.0        
|11           |1223.0       |38           |80.0         |0.0          |40.0        
|11           |1313.0       |38           |50.0         |0.0          |40.0        
|11           |1318.0       |39           |50.0         |0.0          |45.0        
|11           |1408.0       |39           |30.0         |0.0          |45.0        
|11           |1413.0       |36           |30.0         |5.0          |45.0        
|11           |1503.0       |36           |20.0         |5.0          |45.0        
|11           |1506.0       |34           |20.0         |8.0          |45.0        
|11           |1596.0       |34           |0.0          |8.0          |45.0        
|11           |3390.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|14           |0.0          |0            |260.0        |40.0         |50.0        
|14           |11.662       |21           |260.0        |30.0         |56.0        
|14           |101.662      |21           |240.0        |30.0         |56.0        
|14           |115.804      |9            |240.0        |28.0         |70.0        
|14           |205.804      |9            |230.0        |28.0         |70.0        
|14           |213.614      |13           |230.0        |22.0         |75.0        
|14           |303.614      |13           |200.0        |22.0         |75.0        
|14           |308.999      |15           |200.0        |20.0         |80.0        
|14           |398.999      |15           |160.0        |20.0         |80.0        
|14           |406.071      |12           |160.0        |25.0         |85.0        
|14           |496.071      |12           |140.0        |25.0         |85.0        
|14           |499.071      |14           |140.0        |22.0         |85.0        
|14           |589.071      |14           |130.0        |22.0         |85.0        
|14           |591.071      |16           |130.0        |20.0         |85.0        
|14           |681.071      |16           |90.0         |20.0         |85.0        
|14           |688.142      |19           |90.0         |15.0         |80.0        
|14           |778.142      |19           |80.0         |15.0         |80.0        
|14           |783.142      |18           |80.0         |15.0         |75.0        
|14           |873.142      |18           |60.0         |15.0         |75.0        
|14           |2471.0       |17           |60.0         |18.0         |75.0        
|14           |2561.0       |17           |40.0         |18.0         |75.0        
|14           |2579.028     |11           |40.0         |35.0         |69.0        
|14           |2669.028     |11           |30.0         |35.0         |69.0        
|14           |2950.917     |10           |30.0         |35.0         |66.0        
|14           |3040.917     |10           |20.0         |35.0         |66.0        
|14           |3047.0       |8            |20.0         |34.0         |60.0        
|14           |3137.0       |8            |0.0          |34.0         |60.0        
|14           |3148.662     |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
