C101_050_blended_w0.6_0.4
====================================================================================
customer quantity: 50
vehicle quantity: 25
vehicle capacity: 200.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 902.2870001792908
objective function value: 76678.55729255994
MIP gap: 0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
|6            |105.133      |5            |150.0        |42.0         |65.0        
|6            |106.133      |3            |150.0        |42.0         |66.0        
|6            |196.133      |3            |140.0        |42.0         |66.0        
|6            |198.133      |7            |140.0        |40.0         |66.0        
|6            |288.133      |7            |120.0        |40.0         |66.0        
|6            |290.961      |8            |120.0        |38.0         |68.0        
|6            |380.961      |8            |100.0        |38.0         |68.0        
|6            |384.567      |10           |100.0        |35.0         |66.0        
|6            |474.567      |10           |90.0         |35.0         |66.0        
|6            |477.567      |11           |90.0         |35.0         |69.0        
|6            |567.567      |11           |80.0         |35.0         |69.0        
|6            |570.729      |9            |80.0         |38.0         |70.0        
|6            |660.729      |9            |70.0         |38.0         |70.0        
|6            |662.965      |6            |70.0         |40.0         |69.0        
|6            |752.965      |6            |50.0         |40.0         |69.0        
|6            |755.201      |4            |50.0         |42.0         |68.0        
|6            |845.201      |4            |40.0         |42.0         |68.0        
|6            |848.807      |2            |40.0         |45.0         |70.0        
|6            |938.807      |2            |10.0         |45.0         |70.0        
|6            |940.807      |1            |10.0         |45.0         |68.0        
|6            |1030.807     |1            |0.0          |45.0         |68.0        
|6            |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|13           |0.0          |0            |80.0         |40.0         |50.0        
|13           |10.0         |20           |80.0         |30.0         |50.0        
|13           |100.0        |20           |70.0         |30.0         |50.0        
|13           |105.0        |24           |70.0         |25.0         |50.0        
|13           |195.0        |24           |60.0         |25.0         |50.0        
|13           |197.0        |25           |60.0         |25.0         |52.0        
|13           |287.0        |25           |20.0         |25.0         |52.0        
|13           |289.0        |27           |20.0         |23.0         |52.0        
|13           |379.0        |27           |10.0         |23.0         |52.0        
|13           |405.0        |29           |10.0         |20.0         |50.0        
|13           |495.0        |29           |0.0          |20.0         |50.0        
|13           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|19           |0.0          |0            |90.0         |40.0         |50.0        
|19           |18.028       |47           |90.0         |30.0         |35.0        
|19           |108.028      |47           |80.0         |30.0         |35.0        
|19           |111.028      |46           |80.0         |30.0         |32.0        
|19           |201.028      |46           |50.0         |30.0         |32.0        
|19           |203.856      |44           |50.0         |32.0         |30.0        
|19           |293.856      |44           |40.0         |32.0         |30.0        
|19           |295.856      |45           |40.0         |30.0         |30.0        
|19           |385.856      |45           |30.0         |30.0         |30.0        
|19           |387.856      |48           |30.0         |28.0         |30.0        
|19           |477.856      |48           |20.0         |28.0         |30.0        
|19           |847.895      |50           |20.0         |26.0         |32.0        
|19           |937.895      |50           |10.0         |26.0         |32.0        
|19           |941.501      |49           |10.0         |28.0         |35.0        
|19           |1031.501     |49           |0.0          |28.0         |35.0        
|19           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|23           |0.0          |0            |200.0        |40.0         |50.0        
|23           |31.623       |32           |200.0        |10.0         |40.0        
|23           |121.623      |32           |170.0        |10.0         |40.0        
|23           |123.623      |33           |170.0        |8.0          |40.0        
|23           |213.623      |33           |130.0        |8.0          |40.0        
|23           |219.008      |31           |130.0        |10.0         |35.0        
|23           |309.008      |31           |110.0        |10.0         |35.0        
|23           |314.008      |35           |110.0        |5.0          |35.0        
|23           |404.008      |35           |100.0        |5.0          |35.0        
|23           |409.839      |37           |100.0        |2.0          |40.0        
|23           |499.839      |37           |80.0         |2.0          |40.0        
|23           |522.0        |38           |80.0         |0.0          |40.0        
|23           |612.0        |38           |50.0         |0.0          |40.0        
|23           |621.0        |39           |50.0         |0.0          |45.0        
|23           |711.0        |39           |30.0         |0.0          |45.0        
|23           |716.0        |36           |30.0         |5.0          |45.0        
|23           |806.0        |36           |20.0         |5.0          |45.0        
|23           |816.0        |34           |20.0         |8.0          |45.0        
|23           |906.0        |34           |0.0          |8.0          |45.0        
|23           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
