C201_050_hierarchical
====================================================================================
customer quantity: 50
vehicle quantity: 25
vehicle capacity: 700.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 900.507000207901
objective function value: 93677.08464316632
MIP gap: 0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
|19           |1999.49      |11           |200.0        |35.0         |69.0        
|19           |2012.832     |25           |200.0        |22.0         |66.0        
|19           |2102.832     |25           |160.0        |22.0         |66.0        
|19           |2114.012     |30           |160.0        |20.0         |55.0        
|19           |2204.012     |30           |150.0        |20.0         |55.0        
|19           |2211.083     |24           |150.0        |25.0         |50.0        
|19           |2301.083     |24           |140.0        |25.0         |50.0        
|19           |2315.949     |48           |140.0        |36.0         |40.0        
|19           |2405.949     |48           |130.0        |36.0         |40.0        
|19           |2411.78      |43           |130.0        |33.0         |35.0        
|19           |2501.78      |43           |120.0        |33.0         |35.0        
|19           |2504.78      |47           |120.0        |30.0         |35.0        
|19           |2594.78      |47           |110.0        |30.0         |35.0        
|19           |2599.78      |50           |110.0        |26.0         |32.0        
|19           |2689.78      |50           |100.0        |26.0         |32.0        
|19           |2694.252     |45           |100.0        |30.0         |30.0        
|19           |2784.252     |45           |90.0         |30.0         |30.0        
|19           |2787.858     |42           |90.0         |33.0         |32.0        
|19           |2877.858     |42           |70.0         |33.0         |32.0        
|19           |2879.858     |41           |70.0         |35.0         |32.0        
|19           |2969.858     |41           |60.0         |35.0         |32.0        
|19           |2976.929     |46           |60.0         |34.0         |25.0        
|19           |3066.929     |46           |30.0         |34.0         |25.0        
|19           |3072.314     |44           |30.0         |32.0         |20.0        
|19           |3162.314     |44           |20.0         |32.0         |20.0        
|19           |3166.786     |40           |20.0         |36.0         |18.0        
|19           |3256.786     |40           |10.0         |36.0         |18.0        
|19           |3268.952     |49           |10.0         |48.0         |20.0        
|19           |3358.952     |49           |0.0          |48.0         |20.0        
|19           |3390.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
