C101_050_blended_w0.2_0.8
====================================================================================
customer quantity: 50
vehicle quantity: 25
vehicle capacity: 200.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 901.6440000534058
objective function value: 92591.71308541838
MIP gap: 0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
|7            |433.279      |50           |20.0         |26.0         |32.0        
|7            |436.107      |48           |20.0         |28.0         |30.0        
|7            |526.107      |48           |10.0         |28.0         |30.0        
|7            |531.492      |47           |10.0         |30.0         |35.0        
|7            |621.492      |47           |0.0          |30.0         |35.0        
|7            |639.52       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|8            |0.0          |0            |100.0        |40.0         |50.0        
|8            |15.0         |24           |100.0        |25.0         |50.0        
|8            |105.0        |24           |90.0         |25.0         |50.0        
|8            |107.828      |27           |90.0         |23.0         |52.0        
|8            |197.828      |27           |80.0         |23.0         |52.0        
|8            |199.828      |25           |80.0         |25.0         |52.0        
|8            |289.828      |25           |40.0         |25.0         |52.0        
|8            |446.923      |22           |40.0         |28.0         |52.0        
|8            |536.923      |22           |20.0         |28.0         |52.0        
|8            |965.0        |21           |20.0         |30.0         |52.0        
|8            |1055.0       |21           |0.0          |30.0         |52.0        
|8            |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|12           |0.0          |0            |90.0         |40.0         |50.0        
|12           |30.806       |13           |90.0         |22.0         |75.0        
|12           |120.806      |13           |60.0         |22.0         |75.0        
|12           |140.906      |30           |60.0         |20.0         |55.0        
|12           |230.906      |30           |50.0         |20.0         |55.0        
|12           |235.906      |29           |50.0         |20.0         |50.0        
|12           |325.906      |29           |40.0         |20.0         |50.0        
|12           |331.737      |28           |40.0         |23.0         |55.0        
|12           |421.737      |28           |20.0         |23.0         |55.0        
|12           |423.737      |26           |20.0         |25.0         |55.0        
|12           |513.737      |26           |10.0         |25.0         |55.0        
|12           |777.0        |23           |10.0         |28.0         |55.0        
|12           |867.0        |23           |0.0          |28.0         |55.0        
|12           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|15           |0.0          |0            |40.0         |40.0         |50.0        
|15           |15.133       |5            |40.0         |42.0         |65.0        
|15           |105.133      |5            |30.0         |42.0         |65.0        
|15           |106.133      |3            |30.0         |42.0         |66.0        
|15           |196.133      |3            |20.0         |42.0         |66.0        
|15           |198.133      |7            |20.0         |40.0         |66.0        
|15           |288.133      |7            |0.0          |40.0         |66.0        
|15           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|16           |0.0          |0            |140.0        |40.0         |50.0        
|16           |19.313       |42           |140.0        |33.0         |32.0        
|16           |109.313      |42           |120.0        |33.0         |32.0        
|16           |112.919      |45           |120.0        |30.0         |30.0        
|16           |202.919      |45           |110.0        |30.0         |30.0        
|16           |334.169      |35           |110.0        |5.0          |35.0        
|16           |424.169      |35           |100.0        |5.0          |35.0        
|16           |430.0        |37           |100.0        |2.0          |40.0        
|16           |520.0        |37           |80.0         |2.0          |40.0        
|16           |522.0        |38           |80.0         |0.0          |40.0        
|16           |612.0        |38           |50.0         |0.0          |40.0        
|16           |617.0        |39           |50.0         |0.0          |45.0        
|16           |707.0        |39           |30.0         |0.0          |45.0        
|16           |716.0        |36           |30.0         |5.0          |45.0        
|16           |806.0        |36           |20.0         |5.0          |45.0        
|16           |816.0        |34           |20.0         |8.0          |45.0        
|16           |906.0        |34           |0.0          |8.0          |45.0        
|16           |938.388      |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|19           |0.0          |0            |80.0         |40.0         |50.0        
|19           |16.553       |43           |80.0         |33.0         |35.0        
|19           |106.553      |43           |70.0         |33.0         |35.0        
|19           |110.158      |41           |70.0         |35.0         |32.0        
|19           |200.158      |41           |60.0         |35.0         |32.0        
|19           |202.158      |40           |60.0         |35.0         |30.0        
|19           |292.158      |40           |50.0         |35.0         |30.0        
|19           |295.158      |44           |50.0         |32.0         |30.0        
|19           |385.158      |44           |40.0         |32.0         |30.0        
|19           |416.385      |46           |40.0         |30.0         |32.0        
|19           |506.385      |46           |10.0         |30.0         |32.0        
|19           |1066.0       |49           |10.0         |28.0         |35.0        
|19           |1156.0       |49           |0.0          |28.0         |35.0        
|19           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
