C101_100_blended_w0.8_0.19999999999999996
====================================================================================
customer quantity: 100
vehicle quantity: 25
vehicle capacity: 200.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 3601.8739998340607
objective function value: 78363.72611812895
MIP gap: 0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
|6            |690.262      |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|7            |0.0          |0            |70.0         |40.0         |50.0        
|7            |12.207       |67           |70.0         |47.0         |40.0        
|7            |102.207      |67           |60.0         |47.0         |40.0        
|7            |126.0        |65           |60.0         |48.0         |40.0        
|7            |216.0        |65           |50.0         |48.0         |40.0        
|7            |218.0        |63           |50.0         |50.0         |40.0        
|7            |308.0        |63           |0.0          |50.0         |40.0        
|7            |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|9            |0.0          |0            |130.0        |40.0         |50.0        
|9            |16.553       |43           |130.0        |33.0         |35.0        
|9            |106.553      |43           |120.0        |33.0         |35.0        
|9            |109.553      |42           |120.0        |33.0         |32.0        
|9            |199.553      |42           |100.0        |33.0         |32.0        
|9            |252.0        |53           |100.0        |44.0         |5.0         
|9            |342.0        |53           |80.0         |44.0         |5.0         
|9            |346.0        |56           |80.0         |40.0         |5.0         
|9            |436.0        |56           |50.0         |40.0         |5.0         
|9            |441.0        |60           |50.0         |35.0         |5.0         
|9            |531.0        |60           |30.0         |35.0         |5.0         
|9            |534.0        |58           |30.0         |38.0         |5.0         
|9            |624.0        |58           |0.0          |38.0         |5.0         
|9            |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|10           |0.0          |0            |20.0         |40.0         |50.0        
|10           |15.133       |5            |20.0         |42.0         |65.0        
|10           |105.133      |5            |10.0         |42.0         |65.0        
|10           |125.724      |90           |10.0         |60.0         |55.0        
|10           |215.724      |90           |0.0          |60.0         |55.0        
|10           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|11           |0.0          |0            |150.0        |40.0         |50.0        
|11           |23.324       |48           |150.0        |28.0         |30.0        
|11           |113.324      |48           |140.0        |28.0         |30.0        
|11           |115.324      |45           |140.0        |30.0         |30.0        
|11           |205.324      |45           |130.0        |30.0         |30.0        
|11           |207.324      |44           |130.0        |32.0         |30.0        
|11           |297.324      |44           |120.0        |32.0         |30.0        
|11           |300.324      |40           |120.0        |35.0         |30.0        
|11           |390.324      |40           |110.0        |35.0         |30.0        
|11           |395.709      |46           |110.0        |30.0         |32.0        
|11           |485.709      |46           |80.0         |30.0         |32.0        
|11           |532.911      |85           |80.0         |68.0         |60.0        
|11           |622.911      |85           |50.0         |68.0         |60.0        
|11           |649.159      |97           |50.0         |60.0         |85.0        
|11           |739.159      |97           |20.0         |60.0         |85.0        
|11           |744.159      |100          |20.0         |55.0         |85.0        
|11           |834.159      |100          |0.0          |55.0         |85.0        
|11           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|12           |0.0          |0            |60.0         |40.0         |50.0        
|12           |32.388       |83           |60.0         |72.0         |55.0        
|12           |122.388      |83           |50.0         |72.0         |55.0        
|12           |125.388      |82           |50.0         |75.0         |55.0        
|12           |215.388      |82           |30.0         |75.0         |55.0        
|12           |221.219      |84           |30.0         |70.0         |58.0        
|12           |311.219      |84           |10.0         |70.0         |58.0        
|12           |889.0        |91           |10.0         |60.0         |60.0        
|12           |979.0        |91           |0.0          |60.0         |60.0        
|12           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|13           |0.0          |0            |130.0        |40.0         |50.0        
|13           |18.028       |62           |130.0        |50.0         |35.0        
|13           |108.028      |62           |110.0        |50.0         |35.0        
|13           |404.0        |74           |110.0        |53.0         |35.0        
|13           |494.0        |74           |60.0         |53.0         |35.0        
|13           |499.0        |72           |60.0         |53.0         |30.0        
|13           |589.0        |72           |50.0         |53.0         |30.0        
|13           |592.0        |61           |50.0         |50.0         |30.0        
|13           |682.0        |61           |40.0         |50.0         |30.0        
|13           |684.0        |64           |40.0         |48.0         |30.0        
|13           |774.0        |64           |30.0         |48.0         |30.0        
|13           |777.0        |68           |30.0         |45.0         |30.0        
|13           |867.0        |68           |20.0         |45.0         |30.0        
|13           |872.385      |66           |20.0         |47.0         |35.0        
|13           |962.385      |66           |10.0         |47.0         |35.0        
|13           |964.385      |69           |10.0         |45.0         |35.0        
|13           |1054.385     |69           |0.0          |45.0         |35.0        
|13           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|14           |0.0          |0            |170.0        |40.0         |50.0        
|14           |37.202       |95           |170.0        |62.0         |80.0        
|14           |127.202      |95           |140.0        |62.0         |80.0        
|14           |130.808      |94           |140.0        |65.0         |82.0        
|14           |220.808      |94           |130.0        |65.0         |82.0        
|14           |224.413      |92           |130.0        |67.0         |85.0        
|14           |314.413      |92           |110.0        |67.0         |85.0        
|14           |316.413      |93           |110.0        |65.0         |85.0        
|14           |406.413      |93           |70.0         |65.0         |85.0        
|14           |451.413      |16           |70.0         |20.0         |85.0        
|14           |541.413      |16           |30.0         |20.0         |85.0        
|14           |620.0        |14           |30.0         |22.0         |85.0        
|14           |710.0        |14           |20.0         |22.0         |85.0        
|14           |721.0        |12           |20.0         |25.0         |85.0        
|14           |811.0        |12           |0.0          |25.0         |85.0        
|14           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|15           |0.0          |0            |60.0         |40.0         |50.0        
|15           |19.0         |6            |60.0         |40.0         |69.0        
|15           |109.0        |6            |40.0         |40.0         |69.0        
|15           |112.606      |3            |40.0         |42.0         |66.0        
|15           |202.606      |3            |30.0         |42.0         |66.0        
|15           |225.0        |7            |30.0         |40.0         |66.0        
|15           |315.0        |7            |10.0         |40.0         |66.0        
|15           |317.828      |4            |10.0         |42.0         |68.0        
|15           |407.828      |4            |0.0          |42.0         |68.0        
|15           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|16           |0.0          |0            |80.0         |40.0         |50.0        
|16           |15.133       |25           |80.0         |25.0         |52.0        
|16           |105.133      |25           |40.0         |25.0         |52.0        
|16           |107.133      |24           |40.0         |25.0         |50.0        
|16           |197.133      |24           |30.0         |25.0         |50.0        
|16           |199.961      |27           |30.0         |23.0         |52.0        
|16           |289.961      |27           |20.0         |23.0         |52.0        
|16           |293.567      |29           |20.0         |20.0         |50.0        
|16           |383.567      |29           |10.0         |20.0         |50.0        
|16           |504.0        |30           |10.0         |20.0         |55.0        
|16           |594.0        |30           |0.0          |20.0         |55.0        
|16           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|17           |0.0          |0            |90.0         |40.0         |50.0        
|17           |10.198       |21           |90.0         |30.0         |52.0        
|17           |100.198      |21           |70.0         |30.0         |52.0        
|17           |102.198      |20           |70.0         |30.0         |50.0        
|17           |192.198      |20           |60.0         |30.0         |50.0        
|17           |195.026      |22           |60.0         |28.0         |52.0        
|17           |285.026      |22           |40.0         |28.0         |52.0        
|17           |592.0        |28           |40.0         |23.0         |55.0        
|17           |682.0        |28           |20.0         |23.0         |55.0        
|17           |684.0        |26           |20.0         |25.0         |55.0        
|17           |774.0        |26           |10.0         |25.0         |55.0        
|17           |777.0        |23           |10.0         |28.0         |55.0        
|17           |867.0        |23           |0.0          |28.0         |55.0        
|17           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|20           |0.0          |0            |140.0        |40.0         |50.0        
|20           |50.289       |78           |140.0        |88.0         |35.0        
|20           |140.289      |78           |120.0        |88.0         |35.0        
|20           |142.289      |76           |120.0        |90.0         |35.0        
|20           |232.289      |76           |110.0        |90.0         |35.0        
|20           |237.289      |81           |110.0        |85.0         |35.0        
|20           |327.289      |81           |80.0         |85.0         |35.0        
|20           |410.44       |37           |80.0         |2.0          |40.0        
|20           |500.44       |37           |60.0         |2.0          |40.0        
|20           |502.44       |38           |60.0         |0.0          |40.0        
|20           |592.44       |38           |30.0         |0.0          |40.0        
|20           |597.44       |39           |30.0         |0.0          |45.0        
|20           |687.44       |39           |10.0         |0.0          |45.0        
|20           |692.44       |36           |10.0         |5.0          |45.0        
|20           |782.44       |36           |0.0          |5.0          |45.0        
|20           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|24           |0.0          |0            |190.0        |40.0         |50.0        
|24           |30.806       |13           |190.0        |22.0         |75.0        
|24           |120.806      |13           |160.0        |22.0         |75.0        
|24           |124.806      |17           |160.0        |18.0         |75.0        
|24           |214.806      |17           |140.0        |18.0         |75.0        
|24           |217.806      |18           |140.0        |15.0         |75.0        
|24           |307.806      |18           |120.0        |15.0         |75.0        
|24           |312.806      |19           |120.0        |15.0         |80.0        
|24           |402.806      |19           |110.0        |15.0         |80.0        
|24           |407.806      |15           |110.0        |20.0         |80.0        
|24           |497.806      |15           |70.0         |20.0         |80.0        
|24           |547.05       |88           |70.0         |65.0         |60.0        
|24           |637.05       |88           |40.0         |65.0         |60.0        
|24           |639.879      |89           |40.0         |63.0         |58.0        
|24           |729.879      |89           |30.0         |63.0         |58.0        
|24           |750.47       |1            |30.0         |45.0         |68.0        
|24           |840.47       |1            |20.0         |45.0         |68.0        
|24           |843.47       |75           |20.0         |45.0         |65.0        
|24           |933.47       |75           |0.0          |45.0         |65.0        
|24           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
