C101_050_blended_w0.4_0.6
====================================================================================
customer quantity: 50
vehicle quantity: 25
vehicle capacity: 200.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 903.239000082016
objective function value: 83841.99158760445
MIP gap: 0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
|11           |196.132      |3            |70.0         |42.0         |66.0        
|11           |198.132      |7            |70.0         |40.0         |66.0        
|11           |288.132      |7            |50.0         |40.0         |66.0        
|11           |293.132      |10           |50.0         |35.0         |66.0        
|11           |383.132      |10           |40.0         |35.0         |66.0        
|11           |403.651      |15           |40.0         |20.0         |80.0        
|11           |493.651      |15           |0.0          |20.0         |80.0        
|11           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|12           |0.0          |0            |80.0         |40.0         |50.0        
|12           |30.806       |13           |80.0         |22.0         |75.0        
|12           |120.806      |13           |50.0         |22.0         |75.0        
|12           |124.806      |17           |50.0         |18.0         |75.0        
|12           |214.806      |17           |30.0         |18.0         |75.0        
|12           |217.806      |18           |30.0         |15.0         |75.0        
|12           |307.806      |18           |10.0         |15.0         |75.0        
|12           |494.762      |23           |10.0         |28.0         |55.0        
|12           |584.762      |23           |0.0          |28.0         |55.0        
|12           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|13           |0.0          |0            |80.0         |40.0         |50.0        
|13           |38.079       |12           |80.0         |25.0         |85.0        
|13           |128.079      |12           |60.0         |25.0         |85.0        
|13           |131.079      |14           |60.0         |22.0         |85.0        
|13           |221.079      |14           |50.0         |22.0         |85.0        
|13           |223.079      |16           |50.0         |20.0         |85.0        
|13           |313.079      |16           |10.0         |20.0         |85.0        
|13           |345.0        |19           |10.0         |15.0         |80.0        
|13           |435.0        |19           |0.0          |15.0         |80.0        
|13           |474.051      |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|16           |0.0          |0            |10.0         |40.0         |50.0        
|16           |16.553       |43           |10.0         |33.0         |35.0        
|16           |106.553      |43           |0.0          |33.0         |35.0        
|16           |123.106      |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|21           |0.0          |0            |110.0        |40.0         |50.0        
|21           |33.541       |31           |110.0        |10.0         |35.0        
|21           |123.541      |31           |90.0         |10.0         |35.0        
|21           |144.942      |27           |90.0         |23.0         |52.0        
|21           |234.942      |27           |80.0         |23.0         |52.0        
|21           |228.313      |25           |80.0         |25.0         |52.0        
|21           |318.313      |25           |40.0         |25.0         |52.0        
|21           |873.0        |22           |40.0         |28.0         |52.0        
|21           |963.0        |22           |20.0         |28.0         |52.0        
|21           |965.0        |21           |20.0         |30.0         |52.0        
|21           |1055.0       |21           |0.0          |30.0         |52.0        
|21           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
