C201_050_blended_w0.5_0.5
====================================================================================
customer quantity: 50
vehicle quantity: 25
vehicle capacity: 700.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 900.4400000572205
objective function value: 72668.51623347173
MIP gap: 0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
|3            |601.029      |46           |230.0        |34.0         |25.0        
|3            |691.029      |46           |200.0        |34.0         |25.0        
|3            |697.432      |45           |200.0        |30.0         |30.0        
|3            |787.432      |45           |190.0        |30.0         |30.0        
|3            |791.904      |50           |190.0        |26.0         |32.0        
|3            |881.904      |50           |180.0        |26.0         |32.0        
|3            |898.183      |31           |180.0        |10.0         |35.0        
|3            |988.183      |31           |160.0        |10.0         |35.0        
|3            |993.183      |35           |160.0        |5.0          |35.0        
|3            |1083.183     |35           |150.0        |5.0          |35.0        
|3            |1089.014     |37           |150.0        |2.0          |40.0        
|3            |1179.014     |37           |130.0        |2.0          |40.0        
|3            |1181.014     |38           |130.0        |0.0          |40.0        
|3            |1271.014     |38           |100.0        |0.0          |40.0        
|3            |1276.014     |39           |100.0        |0.0          |45.0        
|3            |1366.014     |39           |80.0         |0.0          |45.0        
|3            |1376.784     |28           |80.0         |4.0          |55.0        
|3            |1466.784     |28           |60.0         |4.0          |55.0        
|3            |1474.847     |26           |60.0         |8.0          |62.0        
|3            |1564.847     |26           |50.0         |8.0          |62.0        
|3            |1572.058     |23           |50.0         |14.0         |66.0        
|3            |1662.058     |23           |40.0         |14.0         |66.0        
|3            |1927.303     |25           |40.0         |22.0         |66.0        
|3            |2017.303     |25           |0.0          |22.0         |66.0        
|3            |3390.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|5            |0.0          |0            |160.0        |40.0         |50.0        
|5            |15.412       |24           |160.0        |25.0         |50.0        
|5            |105.412      |24           |150.0        |25.0         |50.0        
|5            |110.412      |29           |150.0        |20.0         |50.0        
|5            |200.412      |29           |140.0        |20.0         |50.0        
|5            |213.412      |34           |140.0        |8.0          |45.0        
|5            |303.412      |34           |120.0        |8.0          |45.0        
|5            |306.412      |36           |120.0        |5.0          |45.0        
|5            |396.412      |36           |110.0        |5.0          |45.0        
|5            |402.243      |33           |110.0        |8.0          |40.0        
|5            |492.243      |33           |70.0         |8.0          |40.0        
|5            |494.243      |32           |70.0         |10.0         |40.0        
|5            |584.243      |32           |40.0         |10.0         |40.0        
|5            |590.567      |6            |40.0         |16.0         |42.0        
|5            |680.567      |6            |20.0         |16.0         |42.0        
|5            |696.22       |47           |20.0         |30.0         |35.0        
|5            |786.22       |47           |10.0         |30.0         |35.0        
|5            |789.22       |43           |10.0         |33.0         |35.0        
|5            |879.22       |43           |0.0          |33.0         |35.0        
|5            |3390.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|18           |0.0          |0            |40.0         |40.0         |50.0        
|18           |185.0        |5            |40.0         |42.0         |65.0        
|18           |275.0        |5            |30.0         |42.0         |65.0        
|18           |290.28       |2            |30.0         |45.0         |70.0        
|18           |380.28       |2            |0.0          |45.0         |70.0        
|18           |3390.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|19           |0.0          |0            |70.0         |40.0         |50.0        
|19           |10.0         |20           |70.0         |30.0         |50.0        
|19           |100.0        |20           |60.0         |30.0         |50.0        
|19           |102.828      |22           |60.0         |28.0         |52.0        
|19           |192.828      |22           |40.0         |28.0         |52.0        
|19           |368.757      |27           |40.0         |23.0         |52.0        
|19           |458.757      |27           |30.0         |23.0         |52.0        
|19           |463.0        |30           |30.0         |20.0         |55.0        
|19           |553.0        |30           |20.0         |20.0         |55.0        
|19           |563.05       |21           |20.0         |30.0         |56.0        
|19           |653.05       |21           |0.0          |30.0         |56.0        
|19           |3390.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
