C101_050_blended_w0.1_0.9
====================================================================================
customer quantity: 50
vehicle quantity: 25
vehicle capacity: 200.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 900.3619999885559
objective function value: 92190.50856906443
MIP gap: 0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
|17           |402.806      |19           |110.0        |15.0         |80.0        
|17           |407.806      |15           |110.0        |20.0         |80.0        
|17           |497.806      |15           |70.0         |20.0         |80.0        
|17           |502.806      |16           |70.0         |20.0         |85.0        
|17           |592.806      |16           |30.0         |20.0         |85.0        
|17           |594.806      |14           |30.0         |22.0         |85.0        
|17           |684.806      |14           |20.0         |22.0         |85.0        
|17           |721.0        |12           |20.0         |25.0         |85.0        
|17           |811.0        |12           |0.0          |25.0         |85.0        
|17           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
