C101_050_blended_w0.5_0.5
====================================================================================
customer quantity: 50
vehicle quantity: 25
vehicle capacity: 200.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 901.8289999961853
objective function value: 79494.42423232309
MIP gap: 0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
|12           |30.806       |13           |190.0        |22.0         |75.0        
|12           |120.806      |13           |160.0        |22.0         |75.0        
|12           |124.806      |17           |160.0        |18.0         |75.0        
|12           |214.806      |17           |140.0        |18.0         |75.0        
|12           |217.806      |18           |140.0        |15.0         |75.0        
|12           |307.806      |18           |120.0        |15.0         |75.0        
|12           |312.806      |19           |120.0        |15.0         |80.0        
|12           |402.806      |19           |110.0        |15.0         |80.0        
|12           |407.806      |15           |110.0        |20.0         |80.0        
|12           |497.806      |15           |70.0         |20.0         |80.0        
|12           |502.806      |16           |70.0         |20.0         |85.0        
|12           |592.806      |16           |30.0         |20.0         |85.0        
|12           |594.806      |14           |30.0         |22.0         |85.0        
|12           |684.806      |14           |20.0         |22.0         |85.0        
|12           |687.806      |12           |20.0         |25.0         |85.0        
|12           |777.806      |12           |0.0          |25.0         |85.0        
|12           |1043.613     |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|13           |0.0          |0            |120.0        |40.0         |50.0        
|13           |15.0         |24           |120.0        |25.0         |50.0        
|13           |105.0        |24           |110.0        |25.0         |50.0        
|13           |107.0        |25           |110.0        |25.0         |52.0        
|13           |197.0        |25           |70.0         |25.0         |52.0        
|13           |199.0        |27           |70.0         |23.0         |52.0        
|13           |289.0        |27           |60.0         |23.0         |52.0        
|13           |292.606      |29           |60.0         |20.0         |50.0        
|13           |382.606      |29           |50.0         |20.0         |50.0        
|13           |499.0        |30           |50.0         |20.0         |55.0        
|13           |589.0        |30           |40.0         |20.0         |55.0        
|13           |592.0        |28           |40.0         |23.0         |55.0        
|13           |682.0        |28           |20.0         |23.0         |55.0        
|13           |684.0        |26           |20.0         |25.0         |55.0        
|13           |774.0        |26           |10.0         |25.0         |55.0        
|13           |777.0        |23           |10.0         |28.0         |55.0        
|13           |867.0        |23           |0.0          |28.0         |55.0        
|13           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|18           |0.0          |0            |140.0        |40.0         |50.0        
|18           |10.198       |21           |140.0        |30.0         |52.0        
|18           |100.198      |21           |120.0        |30.0         |52.0        
|18           |102.198      |22           |120.0        |28.0         |52.0        
|18           |192.198      |22           |100.0        |28.0         |52.0        
|18           |247.0        |39           |100.0        |0.0          |45.0        
|18           |337.0        |39           |80.0         |0.0          |45.0        
|18           |342.0        |38           |80.0         |0.0          |40.0        
|18           |432.0        |38           |50.0         |0.0          |40.0        
|18           |434.0        |37           |50.0         |2.0          |40.0        
|18           |524.0        |37           |30.0         |2.0          |40.0        
|18           |623.0        |34           |30.0         |8.0          |45.0        
|18           |713.0        |34           |10.0         |8.0          |45.0        
|18           |716.0        |36           |10.0         |5.0          |45.0        
|18           |806.0        |36           |0.0          |5.0          |45.0        
|18           |1236.0       |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
